"","Release_number","interview_id","Family_comp_change","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","hd_wage","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"17929",6,13406,0,5955,32,1,29,1,8,1,1,5,75,1,0,25,1,900,3,1,1,3,5,0,8,1,2,5,0,1,751,68,0,0,20999,39,11,9,1,1994,15098.9349533841
"17930",6,13409,3,5955,19,2,0,0,0,1,3,0,0,3,0,0,12,0,2,0,0,0,0,0,0,1,3,5,0,8,0,0,0,0,600,39,11,0,3,1994,431.418685272178
"17931",6,13405,0,5955,49,1,45,0,0,1,1,5,40,1,0,15,8,0,3,3,1,3,5,0,8,1,3,5,0,97,903,628,903,728,0,22,6,6,1,1994,0
"17932",6,13410,1,5955,46,1,48,1,11,1,6,0,0,1,5,4,15,26000,5,2,1,1,5,0,8,1,1,1,1,8,185,669,325,448,0,39,13,12,1,1994,0
"17933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17934",6,8363,0,5956,54,2,0,0,0,3,5,0,0,3,0,0,7,0,5,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,39,12,0,2,1994,0
"17935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17936",6,13411,0,5958,47,2,0,1,16,4,1,5,40,3,0,0,14,0,2,0,0,0,0,0,0,2,1,5,0,8,925,839,0,0,12500,39,12,0,2,1994,8987.88927650372
"17937",6,13412,0,5958,31,2,0,3,8,4,1,5,36,3,0,0,14,0,3,0,0,0,0,0,0,2,1,1,0,8,643,329,0,0,19999,39,12,0,2,1994,14379.9038112638
"17938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17942",6,13417,0,5959,46,1,47,0,0,1,5,0,0,1,5,0,20,9999998,5,3,9,9,9,0,99,2,1,5,0,8,0,0,915,777,0,32,12,99,1,1994,0
"17943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17944",6,13415,8,5959,42,2,0,1,16,2,6,0,0,3,0,0,20,0,3,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,7000,32,12,0,2,1994,5033.21799484208
"17945",6,13418,0,5959,41,1,0,1,5,5,1,5,40,2,0,0,5,0,2,0,0,0,0,0,0,2,1,1,1,8,545,477,0,0,21999,32,13,0,2,1994,15817.9660955044
"17946",6,13416,0,5959,38,2,0,1,9,4,1,5,40,3,0,0,12,0,3,0,0,0,0,0,0,2,1,1,1,8,80,848,0,0,12999,32,13,0,2,1994,9346.68581642175
"17947",6,14524,8,5959,36,2,0,0,0,1,1,1,30,3,0,0,20,0,3,0,0,0,0,0,0,2,1,5,0,8,611,779,0,0,4050,32,12,0,8,1994,2912.0761255872
"17948",6,13413,5,5959,35,1,0,0,0,5,3,0,0,2,0,0,1,0,4,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,32,12,0,8,1994,0
"17949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17958",6,13420,0,5960,72,2,0,0,0,3,6,0,0,3,0,0,6,0,5,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,32,8,0,2,1994,0
"17959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17961",6,13421,1,5960,36,2,0,2,15,3,2,1,55,3,0,0,55,0,5,0,0,0,0,0,0,2,2,1,0,8,925,839,0,0,5499,9,12,0,2,1994,3953.95225051952
"17962",6,13425,0,5960,29,1,0,0,0,2,1,5,55,2,0,0,12,0,2,0,0,0,0,0,0,2,1,1,4,8,245,628,0,0,22499,45,16,0,2,1994,16177.4816665646
"17963",6,13422,0,5960,28,1,25,1,1,1,1,5,55,1,1,30,10,5500,2,2,2,1,1,2,8,2,1,1,1,8,282,527,301,707,30199,32,13,14,1,1994,21714.0214608909
"17964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17973",6,13419,0,5960,52,1,47,0,0,1,1,5,0,1,0,10,30,0,3,4,2,2,5,0,8,2,3,5,0,8,441,118,0,0,17595,32,9,11,1,1994,12651.3529456066
"17974",6,13423,0,5960,45,1,43,1,14,1,1,5,37,1,5,10,5,27000,4,4,2,1,5,0,8,2,2,1,1,8,283,678,5,448,25000,37,13,12,1,1994,17975.7785530074
"17975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17976",6,13424,0,5960,43,1,40,5,1,1,1,5,35,1,0,36,10,0,3,2,2,2,5,0,8,2,1,1,2,8,452,717,0,0,47999,9,14,10,1,1994,34512.7757906322
"17977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17983",6,8364,0,5962,75,2,0,0,0,3,4,0,0,3,0,0,4,0,2,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,32,7,0,2,1994,0
"17984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17985",6,8366,0,5962,38,2,0,0,0,2,1,1,38,3,0,0,10,0,2,0,0,0,0,0,0,1,1,5,0,8,283,657,0,0,1124,8,12,0,2,1994,808.191003743214
"17986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17988",6,8365,0,5962,47,1,46,2,13,1,1,5,40,1,5,10,2,0,1,3,2,1,1,5,97,2,1,1,2,8,195,917,195,917,54998,19,14,17,1,1994,39545.2747543321
"17989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17991",6,3101,0,5963,77,1,0,0,0,3,4,0,0,2,0,0,998,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,32,9,0,2,1994,0
"17992",6,8367,0,5964,72,1,0,0,0,3,4,0,0,2,0,0,21,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,32,4,0,2,1994,0
"17993",6,8368,0,5964,38,1,38,2,4,1,1,5,8,1,5,10,3,0,1,1,2,1,1,2,8,2,1,1,4,8,13,467,83,848,44999,32,16,14,1,1994,32355.6823642713
"17994",6,8369,3,5964,28,2,0,1,4,5,3,0,0,3,0,0,30,0,2,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,32,12,0,3,1994,0
"17995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"17999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18003",6,8370,1,5965,73,2,0,3,1,3,4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,3,5,0,1,0,0,0,0,0,42,4,0,2,1994,0
"18004",6,8372,0,5965,50,2,0,0,0,2,1,5,40,3,0,0,5,0,3,0,0,0,0,0,0,2,1,5,0,1,980,769,0,0,38778,8,12,0,2,1994,27882.5896291409
"18005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18007",6,8374,0,5965,28,1,0,0,0,2,5,0,0,2,0,0,7,0,3,0,0,0,0,0,0,2,1,5,0,1,0,0,0,0,18065,17,12,0,2,1994,12989.2975824032
"18008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18010",6,8371,0,5965,52,1,42,0,0,1,1,5,40,1,5,20,8,0,3,3,2,1,1,3,1,2,1,1,5,1,222,917,281,339,60999,45,17,15,1,1994,43860.180638196
"18011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18014",6,8373,4,5965,21,1,23,0,0,2,1,5,60,1,5,3,1,22000,1,1,2,1,1,3,1,2,1,1,2,1,280,697,4,739,25999,45,14,15,5,1994,18694.0906639856
"18015",6,11169,8,5965,45,1,44,3,2,1,1,1,0,1,5,13,0,12400,3,3,2,1,1,4,1,2,1,5,0,8,285,878,142,857,0,42,12,16,8,1994,0
"18016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18023",6,8375,1,5966,61,1,49,0,0,1,1,5,40,1,0,15,1,0,4,4,1,1,5,0,1,1,1,5,0,1,245,588,0,0,40999,9,12,12,1,1994,29479.5577957901
"18024",6,8378,1,5966,62,2,0,0,0,4,1,5,30,3,0,0,7,0,3,0,0,0,0,0,0,1,2,1,4,8,999,999,0,0,0,32,16,0,2,1994,0
"18025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18026",6,8377,0,5966,34,1,36,0,0,1,1,5,30,1,5,6,8,0,2,2,1,1,1,5,0,1,1,1,4,0,363,718,95,937,0,9,16,17,1,1994,0
"18027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18028",6,8376,0,5966,45,1,35,1,10,1,3,1,47,1,5,25,25,7000,2,2,1,1,1,1,8,1,1,5,0,0,705,689,245,697,36109,9,12,13,1,1994,25963.4955108218
"18029",6,3102,0,5967,76,2,0,0,0,2,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,39,5,0,2,1994,0
"18030",6,8379,0,5968,53,2,0,0,0,4,1,5,56,3,0,0,32,0,3,0,0,0,0,0,0,2,3,5,0,8,690,379,0,0,31999,39,11,0,2,1994,23008.2775167074
"18031",6,8381,0,5968,35,1,36,0,0,4,1,5,42,1,5,14,10,0,1,1,9,9,9,0,99,2,1,1,0,8,706,628,690,259,31999,39,12,99,1,1994,23008.2775167074
"18032",6,11174,8,5968,31,1,29,2,6,1,1,5,40,1,5,20,10,26000,2,2,2,1,1,0,8,2,1,5,0,8,326,717,391,379,29000,39,12,99,8,1994,20851.9031214886
"18033",6,8380,0,5968,30,2,0,2,2,5,1,1,0,3,0,0,14,0,2,0,0,0,0,0,0,2,1,5,0,8,343,338,0,0,0,39,12,0,2,1994,0
"18034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18036",6,8382,0,5968,38,1,34,2,2,1,1,5,40,1,0,50,12,0,3,3,2,1,1,0,8,2,1,5,0,8,481,467,0,0,47999,39,12,12,1,1994,34512.7757906322
"18037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18040",6,8383,0,5969,63,1,0,0,0,3,1,5,43,2,0,0,15,0,3,0,0,0,0,0,0,2,1,5,0,8,461,177,0,0,41999,39,12,0,2,1994,30198.5889379104
"18041",6,8385,0,5969,40,1,0,0,0,2,5,0,0,2,0,0,10,0,5,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,39,12,0,2,1994,0
"18042",6,8388,1,5969,41,2,0,0,0,2,1,5,40,3,0,0,7,0,9,0,0,0,0,0,0,2,1,1,1,8,962,927,0,0,0,39,13,0,5,1994,0
"18043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18044",6,8386,0,5969,32,2,0,2,10,5,1,1,35,3,0,0,25,0,1,0,0,0,0,0,0,2,1,5,0,8,762,509,0,0,1,39,12,0,2,1994,0.719031142120297
"18045",6,8384,0,5969,31,1,30,2,7,1,1,5,60,1,1,12,5,10000,2,2,2,1,5,0,8,2,1,1,0,8,600,917,305,999,38999,1,12,12,1,1994,28041.4955115495
"18046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"18048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
